invoice_no,customer_id,category,quantity,price,payment_method,invoice_date,shopping_mall
I514026,912,Toys,3,107.52,Cash,6/4/2022,Kanyon
I176805,905,Food & Beverage,4,20.92,Credit Card,14/01/2021,Kanyon
I110689,1123,Cosmetics,1,40.66,Cash,5/9/2022,Istinye Park
I165716,1757,Clothing,4,1200.32,Cash,5/3/2021,Mall of Istanbul
I400666,568,Clothing,5,1500.4,Debit Card,13/09/2022,Mall of Istanbul
I932364,1073,Food & Beverage,3,15.69,Credit Card,26/05/2021,Cevahir AVM
I241719,57,Souvenir,5,58.65,Credit Card,7/12/2021,Mall of Istanbul
I297355,1317,Technology,1,1050.0,Cash,21/12/2021,Mall of Istanbul
I134176,656,Clothing,3,900.24,Cash,30/10/2022,Kanyon
I336289,934,Clothing,1,300.08,Cash,15/02/2021,Mall of Istanbul
I125797,497,Books,4,60.6,Cash,19/06/2022,Mall of Istanbul
I170188,231,Books,5,75.75,Cash,4/1/2023,Istinye Park
I381834,244,Cosmetics,3,121.98,Debit Card,17/09/2021,Zorlu Center
I662794,2476,Toys,2,71.68,Cash,7/2/2023,Metrocity
I168018,25,Toys,3,107.52,Debit Card,5/5/2021,Forum Istanbul
I743323,920,Clothing,5,1500.4,Credit Card,25/01/2022,Viaport Outlet
I195794,1046,Souvenir,3,35.19,Credit Card,25/08/2022,Mall of Istanbul
I924322,198,Cosmetics,4,162.64,Credit Card,23/06/2021,Kanyon
I938903,354,Toys,5,179.2,Cash,7/2/2021,Forum Istanbul
I450858,2825,Souvenir,4,46.92,Cash,25/06/2021,Kanyon
I287235,1516,Food & Beverage,3,15.69,Debit Card,25/07/2022,Kanyon
I185918,40,Shoes,1,600.17,Credit Card,17/04/2022,Viaport Outlet
I177293,341,Clothing,4,1200.32,Cash,12/11/2021,Mall of Istanbul
I123213,781,Clothing,5,1500.4,Cash,10/10/2021,Mall of Istanbul
I307404,603,Clothing,3,900.24,Debit Card,8/2/2023,Mall of Istanbul
I317335,253,Souvenir,4,46.92,Credit Card,26/07/2022,Metrocity
I103374,2901,Cosmetics,2,81.32,Cash,1/5/2021,Zorlu Center
I269346,1694,Souvenir,3,35.19,Credit Card,19/11/2022,Kanyon
I207189,305,Toys,5,179.2,Debit Card,24/04/2021,Istinye Park
I193138,166,Cosmetics,1,40.66,Debit Card,17/07/2022,Emaar Square Mall
I533943,820,Toys,1,35.84,Credit Card,23/11/2021,Metrocity
I109801,417,Clothing,3,900.24,Credit Card,25/11/2021,Metropol AVM
I280323,2290,Clothing,4,1200.32,Cash,31/08/2021,Mall of Istanbul
I173809,74,Food & Beverage,5,26.15,Credit Card,26/02/2023,Kanyon
I124463,502,Shoes,2,1200.34,Cash,21/01/2022,Istinye Park
I105814,80,Toys,4,143.36,Debit Card,19/11/2022,Mall of Istanbul
I203615,1384,Books,1,15.15,Cash,1/6/2021,Viaport Outlet
I199279,933,Cosmetics,3,121.98,Debit Card,12/10/2021,Kanyon
I416604,3094,Clothing,2,600.16,Credit Card,18/08/2022,Metrocity
I288567,20,Shoes,5,3000.85,Cash,30/01/2023,Viaport Outlet
I182427,1876,Food & Beverage,2,10.46,Debit Card,3/2/2023,Metropol AVM
I117231,2036,Cosmetics,1,40.66,Credit Card,8/10/2021,Viaport Outlet
I262153,862,Cosmetics,4,162.64,Credit Card,22/02/2021,Forum Istanbul
I200210,500,Toys,1,35.84,Credit Card,7/3/2021,Istinye Park
I314466,203,Cosmetics,3,121.98,Cash,23/06/2022,Emaar Square Mall
I321166,2047,Clothing,1,300.08,Credit Card,11/12/2021,Mall of Istanbul
I113751,570,Clothing,4,1200.32,Cash,30/03/2022,Metropol AVM
I249782,427,Shoes,2,1200.34,Debit Card,7/12/2022,Mall of Istanbul
I243012,1470,Clothing,4,1200.32,Credit Card,16/07/2021,Kanyon
I277809,1850,Technology,4,4200.0,Credit Card,14/02/2023,Cevahir AVM
I103388,1432,Books,3,45.45,Cash,9/1/2022,Mall of Istanbul
I317499,534,Cosmetics,3,121.98,Credit Card,5/9/2022,Mall of Istanbul
I314691,1033,Clothing,2,600.16,Cash,23/10/2022,Metrocity
I232154,2226,Clothing,4,1200.32,Credit Card,31/07/2022,Zorlu Center
I208809,1110,Food & Beverage,2,10.46,Cash,18/06/2022,Metropol AVM
I333403,486,Clothing,4,1200.32,Cash,4/10/2021,Metrocity
I220398,945,Clothing,5,1500.4,Debit Card,4/2/2022,Kanyon
I263453,830,Shoes,4,2400.68,Cash,29/05/2021,Forum Istanbul
I106835,2413,Souvenir,4,46.92,Credit Card,24/09/2022,Viaport Outlet
I262218,1423,Cosmetics,2,81.32,Credit Card,23/01/2021,Mall of Istanbul
I227523,1059,Clothing,3,900.24,Debit Card,10/1/2022,Forum Istanbul
I239983,2128,Clothing,4,1200.32,Debit Card,23/04/2022,Metrocity
I626902,649,Food & Beverage,5,26.15,Credit Card,9/1/2022,Metrocity
I242071,1807,Clothing,3,900.24,Debit Card,27/11/2021,Mall of Istanbul
I290017,2802,Cosmetics,2,81.32,Cash,19/03/2022,Mall of Istanbul
I234760,2829,Clothing,2,600.16,Debit Card,20/02/2023,Kanyon
I237583,2738,Clothing,3,900.24,Credit Card,19/08/2022,Metrocity
I242399,588,Clothing,2,600.16,Debit Card,21/04/2022,Metropol AVM
I290730,262,Clothing,4,1200.32,Credit Card,9/10/2022,Metrocity
I171891,122,Books,4,60.6,Cash,17/02/2022,Mall of Istanbul
I292580,1095,Cosmetics,5,203.3,Credit Card,27/02/2021,Metropol AVM
I200288,358,Shoes,2,1200.34,Cash,1/12/2021,Emaar Square Mall
I297788,199,Clothing,1,300.08,Credit Card,25/08/2021,Forum Istanbul
I221862,831,Cosmetics,3,121.98,Cash,16/02/2021,Cevahir AVM
I346970,1122,Clothing,2,600.16,Cash,3/8/2021,Kanyon
I178911,162,Food & Beverage,3,15.69,Credit Card,29/10/2021,Mall of Istanbul
I282297,80,Cosmetics,4,162.64,Debit Card,5/6/2022,Mall of Istanbul
I209853,2209,Food & Beverage,2,10.46,Debit Card,7/5/2022,Forum Istanbul
I630642,357,Shoes,5,3000.85,Credit Card,13/07/2021,Metrocity
I557727,1776,Toys,4,143.36,Credit Card,31/01/2022,Metrocity
I300122,244,Books,5,75.75,Cash,28/08/2021,Metrocity
I291459,159,Cosmetics,4,162.64,Cash,15/03/2021,Metropol AVM
I419874,770,Clothing,1,300.08,Cash,28/03/2022,Viaport Outlet
I201911,602,Clothing,4,1200.32,Cash,23/08/2022,Metrocity
I101790,1926,Books,1,15.15,Credit Card,6/9/2021,Kanyon
I294604,776,Cosmetics,1,40.66,Cash,30/03/2021,Kanyon
I184347,30,Food & Beverage,4,20.92,Cash,16/03/2021,Kanyon
I298597,292,Clothing,5,1500.4,Debit Card,25/09/2022,Viaport Outlet
I134122,523,Clothing,2,600.16,Cash,17/03/2022,Mall of Istanbul
I240556,110,Technology,2,2100.0,Debit Card,10/2/2021,Kanyon
I274769,919,Cosmetics,4,162.64,Debit Card,19/02/2023,Metrocity
I317431,536,Clothing,3,900.24,Cash,17/02/2022,Metrocity
I916699,768,Shoes,3,1800.51,Cash,17/06/2022,Metrocity
I828549,4658,Clothing,1,300.08,Credit Card,9/2/2021,Zorlu Center
I142412,84,Books,4,60.6,Cash,10/8/2021,Zorlu Center
I268679,2637,Shoes,3,1800.51,Credit Card,27/02/2023,Metrocity
I329910,1676,Cosmetics,2,81.32,Cash,16/01/2021,Kanyon
I708873,1479,Souvenir,5,58.65,Credit Card,27/02/2023,Metropol AVM
I234815,485,Toys,5,179.2,Cash,8/9/2022,Kanyon
I182468,442,Clothing,1,300.08,Credit Card,6/1/2023,Metropol AVM
I221694,1174,Toys,4,143.36,Cash,25/08/2022,Forum Istanbul
I806238,1276,Clothing,1,300.08,Credit Card,4/6/2021,Kanyon
I337337,333,Clothing,2,600.16,Cash,29/10/2021,Emaar Square Mall
I260620,524,Cosmetics,5,203.3,Credit Card,19/02/2021,Metrocity
I955433,1739,Books,2,30.3,Cash,21/12/2022,Kanyon
I777197,406,Clothing,5,1500.4,Credit Card,30/10/2021,Forum Istanbul
I182982,1820,Cosmetics,3,121.98,Cash,22/09/2021,Metropol AVM
I181312,303,Clothing,2,600.16,Credit Card,1/3/2022,Cevahir AVM
I137018,505,Clothing,3,900.24,Debit Card,15/09/2022,Kanyon
I887036,1101,Shoes,1,600.17,Credit Card,19/01/2023,Metrocity
I245209,691,Cosmetics,3,121.98,Credit Card,10/2/2023,Metrocity
I264187,871,Cosmetics,3,121.98,Cash,20/11/2022,Kanyon
I334377,1257,Cosmetics,5,203.3,Cash,3/11/2022,Forum Istanbul
I440290,337,Cosmetics,4,162.64,Cash,21/02/2021,Zorlu Center
I271634,4204,Clothing,2,600.16,Credit Card,9/1/2022,Metrocity
I372209,578,Technology,4,4200.0,Credit Card,3/4/2021,Istinye Park
I222264,176,Food & Beverage,5,26.15,Cash,14/06/2022,Istinye Park
I848272,1727,Cosmetics,1,40.66,Cash,1/7/2022,Mall of Istanbul
I176083,183,Books,5,75.75,Credit Card,6/1/2023,Mall of Istanbul
I326147,278,Food & Beverage,3,15.69,Cash,24/06/2022,Mall of Istanbul
I143576,476,Food & Beverage,1,5.23,Debit Card,15/01/2022,Cevahir AVM
I128267,1408,Shoes,4,2400.68,Credit Card,15/03/2021,Zorlu Center
I571383,98,Clothing,3,900.24,Debit Card,24/12/2021,Emaar Square Mall
I242058,302,Souvenir,1,11.73,Credit Card,23/07/2022,Mall of Istanbul
I120862,2704,Clothing,3,900.24,Cash,22/11/2021,Mall of Istanbul
I291288,123,Clothing,2,600.16,Cash,3/3/2021,Metrocity
I171493,990,Clothing,3,900.24,Credit Card,12/11/2022,Metropol AVM
I150995,1575,Shoes,1,600.17,Credit Card,31/01/2021,Cevahir AVM
I696950,792,Books,3,45.45,Cash,1/2/2023,Metrocity
I388622,424,Clothing,4,1200.32,Cash,19/01/2023,Metropol AVM
I819463,989,Cosmetics,5,203.3,Credit Card,27/04/2021,Kanyon
I953698,942,Clothing,3,900.24,Credit Card,21/02/2023,Kanyon
I154788,724,Cosmetics,1,40.66,Credit Card,13/08/2022,Emaar Square Mall
I530708,2457,Clothing,3,900.24,Cash,19/08/2021,Viaport Outlet
I384678,2295,Food & Beverage,3,15.69,Credit Card,31/12/2021,Kanyon
I151315,25,Clothing,3,900.24,Credit Card,11/11/2021,Metropol AVM
I612441,2457,Clothing,4,1200.32,Debit Card,29/12/2022,Kanyon
I479825,415,Books,3,45.45,Credit Card,18/05/2022,Kanyon
I822283,1192,Souvenir,3,35.19,Cash,31/01/2023,Forum Istanbul
I351893,201,Food & Beverage,1,5.23,Debit Card,23/02/2023,Kanyon
I595597,249,Clothing,2,600.16,Debit Card,31/07/2022,Metrocity
I127399,1071,Toys,1,35.84,Cash,10/5/2021,Cevahir AVM
I305060,30,Clothing,4,1200.32,Cash,18/03/2022,Metrocity
I215323,408,Food & Beverage,2,10.46,Credit Card,4/8/2022,Kanyon
I423559,924,Food & Beverage,4,20.92,Cash,29/11/2021,Istinye Park
I939402,1648,Clothing,1,300.08,Cash,7/9/2022,Metrocity
I190531,851,Clothing,3,900.24,Cash,22/09/2021,Kanyon
I145323,1197,Food & Beverage,2,10.46,Cash,15/05/2022,Kanyon
I158532,1625,Shoes,4,2400.68,Credit Card,25/09/2022,Mall of Istanbul
I243011,983,Souvenir,3,35.19,Debit Card,9/10/2022,Emaar Square Mall
I138730,80,Clothing,5,1500.4,Credit Card,29/12/2022,Kanyon
I852672,576,Clothing,5,1500.4,Credit Card,19/02/2022,Metrocity
I250659,8,Cosmetics,2,81.32,Credit Card,26/11/2021,Kanyon
I242966,523,Technology,5,5250.0,Cash,12/7/2021,Metrocity
I111718,411,Toys,3,107.52,Cash,10/6/2022,Kanyon
I206273,941,Clothing,3,900.24,Debit Card,1/4/2021,Metropol AVM
I298255,189,Toys,2,71.68,Cash,16/02/2023,Kanyon
I260800,813,Clothing,3,900.24,Debit Card,14/01/2021,Viaport Outlet
I247108,196,Souvenir,2,23.46,Cash,8/3/2023,Kanyon
I683065,1051,Food & Beverage,5,26.15,Cash,16/07/2022,Mall of Istanbul
I331525,24,Cosmetics,3,121.98,Credit Card,10/8/2021,Metropol AVM
I255975,743,Clothing,1,300.08,Credit Card,23/02/2021,Istinye Park
I241946,1624,Technology,3,3150.0,Debit Card,4/2/2021,Kanyon
I117870,753,Clothing,4,1200.32,Cash,2/12/2021,Metrocity
I101554,2757,Clothing,2,600.16,Cash,1/8/2021,Emaar Square Mall
I104699,219,Cosmetics,2,81.32,Debit Card,11/8/2021,Mall of Istanbul
I313611,1017,Food & Beverage,3,15.69,Credit Card,28/04/2021,Viaport Outlet
I404746,274,Shoes,2,1200.34,Credit Card,1/2/2022,Cevahir AVM
I153881,120,Shoes,3,1800.51,Credit Card,21/03/2022,Metrocity
I271198,70,Cosmetics,3,121.98,Debit Card,24/12/2021,Mall of Istanbul
I498049,375,Technology,5,5250.0,Credit Card,3/10/2021,Metrocity
I289680,450,Food & Beverage,4,20.92,Debit Card,23/02/2023,Cevahir AVM
I360570,1013,Toys,4,143.36,Cash,24/03/2022,Mall of Istanbul
I185740,1038,Technology,4,4200.0,Credit Card,15/02/2022,Metrocity
I324497,410,Toys,5,179.2,Debit Card,8/3/2021,Metrocity
I141182,1173,Cosmetics,1,40.66,Cash,24/10/2022,Kanyon
I219243,962,Food & Beverage,2,10.46,Credit Card,20/06/2021,Kanyon
I313599,500,Food & Beverage,5,26.15,Cash,4/4/2021,Metrocity
I172703,629,Clothing,1,300.08,Cash,12/3/2021,Kanyon
I987285,775,Clothing,3,900.24,Cash,20/08/2022,Forum Istanbul
I709114,253,Food & Beverage,2,10.46,Credit Card,24/02/2023,Istinye Park
I143110,144,Cosmetics,3,121.98,Credit Card,17/11/2022,Forum Istanbul
I125052,1266,Clothing,3,900.24,Credit Card,30/11/2022,Mall of Istanbul
I794930,155,Clothing,4,1200.32,Debit Card,19/07/2021,Mall of Istanbul
I315398,78,Clothing,4,1200.32,Credit Card,29/10/2022,Mall of Istanbul
I297019,361,Cosmetics,3,121.98,Cash,7/8/2021,Mall of Istanbul
I113530,626,Cosmetics,2,81.32,Cash,5/2/2022,Zorlu Center
I936394,2852,Shoes,4,2400.68,Cash,14/10/2021,Kanyon
I179693,185,Toys,3,107.52,Cash,5/6/2022,Metrocity
I262450,122,Technology,5,5250.0,Debit Card,6/6/2022,Kanyon
I112577,644,Shoes,2,1200.34,Credit Card,25/12/2021,Kanyon
I317151,2182,Food & Beverage,2,10.46,Cash,13/11/2021,Istinye Park
I648887,489,Clothing,4,1200.32,Cash,6/8/2021,Metropol AVM
I221909,15,Food & Beverage,5,26.15,Credit Card,28/07/2021,Metrocity
I328504,332,Cosmetics,5,203.3,Cash,10/5/2022,Zorlu Center
I300140,339,Souvenir,1,11.73,Cash,4/9/2021,Kanyon
I249965,4298,Clothing,2,600.16,Credit Card,5/8/2022,Mall of Istanbul
I553891,195,Shoes,1,600.17,Credit Card,15/01/2022,Metrocity
I192109,2725,Food & Beverage,3,15.69,Cash,8/5/2022,Kanyon
I715916,133,Shoes,1,600.17,Debit Card,19/10/2021,Kanyon
I174644,638,Books,3,45.45,Cash,15/06/2022,Emaar Square Mall
I208151,1544,Food & Beverage,5,26.15,Cash,4/6/2021,Metrocity
I323420,71,Cosmetics,3,121.98,Debit Card,23/07/2021,Istinye Park
I291585,5693,Clothing,2,600.16,Credit Card,11/9/2022,Zorlu Center
I152692,1053,Technology,2,2100.0,Cash,20/12/2022,Istinye Park
I133416,1492,Clothing,1,300.08,Cash,6/8/2022,Forum Istanbul
I326898,4,Books,1,15.15,Credit Card,24/07/2022,Zorlu Center
I273937,4507,Clothing,4,1200.32,Credit Card,1/8/2021,Kanyon
I305419,305,Toys,5,179.2,Credit Card,12/8/2021,Mall of Istanbul
I517867,1034,Clothing,4,1200.32,Cash,30/04/2021,Kanyon
I547490,4,Shoes,3,1800.51,Debit Card,30/12/2021,Metrocity
I202760,3118,Food & Beverage,5,26.15,Cash,17/02/2022,Viaport Outlet
I270896,820,Souvenir,3,35.19,Cash,22/12/2021,Istinye Park
I187684,115,Clothing,5,1500.4,Credit Card,18/01/2023,Istinye Park
I335058,59,Food & Beverage,3,15.69,Debit Card,22/05/2022,Zorlu Center
I139367,299,Food & Beverage,5,26.15,Debit Card,7/2/2023,Mall of Istanbul
I338582,890,Cosmetics,3,121.98,Debit Card,12/2/2021,Kanyon
I488628,1471,Clothing,1,300.08,Cash,27/06/2021,Istinye Park
I626941,1052,Technology,5,5250.0,Cash,16/07/2022,Kanyon
I113387,77,Clothing,4,1200.32,Cash,31/07/2021,Cevahir AVM
I291989,276,Clothing,2,600.16,Credit Card,5/12/2022,Mall of Istanbul
I973398,1046,Cosmetics,2,81.32,Cash,30/07/2022,Metrocity
I730749,2102,Toys,2,71.68,Credit Card,7/9/2022,Istinye Park
I647442,554,Cosmetics,2,81.32,Credit Card,8/1/2022,Kanyon
I172099,922,Books,4,60.6,Debit Card,2/1/2021,Zorlu Center
I173665,1595,Shoes,5,3000.85,Cash,31/12/2021,Emaar Square Mall
I633041,455,Books,3,45.45,Debit Card,15/09/2022,Metrocity
I253132,58,Clothing,2,600.16,Credit Card,11/1/2023,Zorlu Center
I285117,640,Shoes,2,1200.34,Debit Card,16/06/2022,Metrocity
I501905,208,Clothing,2,600.16,Debit Card,3/2/2023,Cevahir AVM
I412852,10,Cosmetics,2,81.32,Cash,6/11/2022,Forum Istanbul
I339426,180,Clothing,3,900.24,Debit Card,27/05/2021,Mall of Istanbul
I282534,217,Clothing,1,300.08,Cash,21/11/2021,Istinye Park
I782517,2019,Food & Beverage,4,20.92,Credit Card,30/06/2022,Istinye Park
I288006,310,Food & Beverage,2,10.46,Debit Card,20/09/2021,Istinye Park
I110027,1528,Clothing,2,600.16,Credit Card,17/06/2021,Metrocity
I209828,404,Technology,1,1050.0,Credit Card,20/06/2021,Mall of Istanbul
I215122,177,Cosmetics,5,203.3,Cash,16/09/2022,Metrocity
I242921,1150,Clothing,4,1200.32,Credit Card,19/03/2021,Kanyon
I127802,978,Clothing,3,900.24,Cash,16/06/2022,Metrocity
I178234,438,Clothing,4,1200.32,Cash,16/06/2022,Metropol AVM
I283198,1225,Clothing,3,900.24,Cash,31/08/2021,Forum Istanbul
I245814,1511,Clothing,3,900.24,Cash,31/03/2022,Mall of Istanbul
I314717,1681,Toys,3,107.52,Cash,27/08/2021,Istinye Park
I280926,1134,Shoes,4,2400.68,Credit Card,13/12/2021,Metrocity
I336641,1452,Food & Beverage,3,15.69,Cash,27/10/2022,Istinye Park
I174983,1205,Shoes,1,600.17,Cash,26/02/2023,Kanyon
I504449,334,Cosmetics,5,203.3,Credit Card,17/09/2021,Metrocity
I813544,1231,Clothing,2,600.16,Credit Card,19/11/2022,Kanyon
I893706,356,Technology,4,4200.0,Cash,19/11/2022,Mall of Istanbul
I333183,102,Toys,3,107.52,Cash,21/03/2021,Metropol AVM
I242282,1520,Clothing,4,1200.32,Credit Card,6/9/2022,Metrocity
I201192,327,Clothing,2,600.16,Cash,7/1/2023,Metropol AVM
I410665,3944,Clothing,3,900.24,Debit Card,16/11/2021,Kanyon
I145290,301,Clothing,2,600.16,Cash,22/02/2021,Metrocity
I653341,938,Cosmetics,4,162.64,Cash,25/11/2021,Metropol AVM
I912023,364,Food & Beverage,3,15.69,Cash,21/12/2021,Metropol AVM
I103520,1193,Toys,1,35.84,Cash,30/12/2021,Viaport Outlet
I144592,402,Shoes,4,2400.68,Credit Card,15/04/2021,Metropol AVM
I286861,3144,Food & Beverage,1,5.23,Cash,5/3/2022,Metrocity
I268016,137,Food & Beverage,1,5.23,Cash,20/03/2022,Kanyon
I170029,2207,Cosmetics,3,121.98,Debit Card,16/07/2022,Istinye Park
I158715,865,Clothing,5,1500.4,Cash,8/2/2021,Metrocity
I735362,255,Toys,3,107.52,Credit Card,19/05/2021,Mall of Istanbul
I224049,96,Clothing,4,1200.32,Debit Card,28/01/2023,Kanyon
I121871,1485,Clothing,5,1500.4,Credit Card,14/07/2022,Mall of Istanbul
I177476,3617,Cosmetics,4,162.64,Credit Card,17/09/2021,Metrocity
I475575,865,Food & Beverage,1,5.23,Credit Card,15/07/2022,Mall of Istanbul
I224241,525,Clothing,3,900.24,Cash,11/4/2022,Mall of Istanbul
I115595,512,Clothing,1,300.08,Debit Card,10/7/2021,Kanyon
I141323,4420,Toys,5,179.2,Debit Card,15/11/2022,Viaport Outlet
I325101,131,Shoes,3,1800.51,Cash,18/01/2021,Kanyon
I150483,189,Food & Beverage,4,20.92,Credit Card,19/06/2022,Kanyon
I507054,1423,Clothing,2,600.16,Cash,31/10/2021,Kanyon
I294533,2495,Technology,1,1050.0,Credit Card,19/10/2021,Istinye Park
I240263,490,Books,4,60.6,Debit Card,16/08/2022,Mall of Istanbul
I336778,1093,Clothing,5,1500.4,Debit Card,9/3/2022,Metropol AVM
I282092,823,Toys,1,35.84,Cash,16/04/2022,Viaport Outlet
I137440,133,Clothing,5,1500.4,Credit Card,13/11/2022,Zorlu Center
I229821,3306,Shoes,3,1800.51,Debit Card,29/01/2022,Zorlu Center
I131044,765,Cosmetics,4,162.64,Credit Card,26/05/2021,Kanyon
I181126,1876,Toys,1,35.84,Credit Card,6/6/2022,Mall of Istanbul
I724127,1310,Clothing,3,900.24,Debit Card,20/04/2021,Metropol AVM
I267510,270,Clothing,1,300.08,Cash,9/7/2022,Zorlu Center
I512082,76,Food & Beverage,1,5.23,Debit Card,24/04/2021,Mall of Istanbul
I270216,401,Clothing,2,600.16,Cash,4/2/2022,Kanyon
I208179,782,Toys,2,71.68,Cash,20/07/2021,Kanyon
I190392,287,Clothing,4,1200.32,Cash,3/1/2021,Metropol AVM
I170314,774,Souvenir,5,58.65,Credit Card,16/04/2022,Emaar Square Mall
I873734,1759,Clothing,4,1200.32,Cash,8/11/2021,Metropol AVM
I120346,44,Clothing,5,1500.4,Cash,27/04/2022,Kanyon
I212846,1423,Clothing,4,1200.32,Credit Card,1/12/2021,Kanyon
I227168,499,Food & Beverage,2,10.46,Debit Card,5/1/2023,Istinye Park
I241891,283,Clothing,1,300.08,Cash,14/06/2021,Cevahir AVM
I141117,480,Clothing,1,300.08,Debit Card,6/12/2022,Istinye Park
I266777,1831,Clothing,3,900.24,Cash,21/01/2022,Kanyon
I603856,595,Food & Beverage,5,26.15,Credit Card,4/5/2022,Metropol AVM
I328051,2247,Shoes,5,3000.85,Credit Card,28/01/2023,Istinye Park
I101578,1406,Books,3,45.45,Cash,4/3/2023,Metrocity
I238875,1049,Books,4,60.6,Debit Card,4/12/2022,Forum Istanbul
I104354,488,Books,4,60.6,Cash,2/10/2021,Istinye Park
I167954,2636,Toys,5,179.2,Debit Card,28/07/2022,Viaport Outlet
I258809,924,Clothing,4,1200.32,Cash,16/01/2022,Mall of Istanbul
I286837,485,Cosmetics,2,81.32,Credit Card,7/9/2021,Metropol AVM
I162675,1400,Food & Beverage,1,5.23,Cash,25/03/2022,Metropol AVM
I251359,737,Food & Beverage,5,26.15,Debit Card,20/06/2021,Zorlu Center
I311617,2953,Cosmetics,2,81.32,Credit Card,6/9/2021,Metropol AVM
I181610,1213,Shoes,2,1200.34,Debit Card,22/10/2021,Kanyon
I238664,957,Toys,4,143.36,Credit Card,29/11/2022,Istinye Park
I175703,942,Clothing,5,1500.4,Cash,24/11/2022,Metropol AVM
I305216,2174,Clothing,3,900.24,Credit Card,5/1/2023,Metrocity
I119971,915,Cosmetics,5,203.3,Debit Card,14/09/2021,Zorlu Center
I286661,974,Food & Beverage,4,20.92,Cash,22/09/2021,Metropol AVM
I573459,157,Technology,1,1050.0,Cash,8/3/2022,Mall of Istanbul
I317597,133,Clothing,1,300.08,Cash,25/07/2022,Mall of Istanbul
I113407,134,Clothing,4,1200.32,Credit Card,29/03/2021,Metrocity
I973375,1757,Books,3,45.45,Credit Card,26/08/2021,Zorlu Center
I132011,2679,Food & Beverage,5,26.15,Cash,19/10/2021,Kanyon
I194857,928,Toys,5,179.2,Cash,1/1/2021,Metrocity
I234627,19,Food & Beverage,3,15.69,Credit Card,19/01/2023,Kanyon
I940050,188,Cosmetics,1,40.66,Cash,27/01/2023,Metropol AVM
I306613,373,Cosmetics,3,121.98,Cash,6/10/2022,Kanyon
I279668,428,Food & Beverage,1,5.23,Cash,2/4/2022,Kanyon
I219526,1575,Clothing,2,600.16,Credit Card,22/05/2022,Kanyon
I168431,78,Technology,4,4200.0,Cash,6/10/2022,Mall of Istanbul
I163883,469,Books,5,75.75,Credit Card,3/5/2021,Metropol AVM
I284231,17,Clothing,3,900.24,Credit Card,9/8/2021,Viaport Outlet
I193257,136,Cosmetics,4,162.64,Debit Card,5/3/2022,Mall of Istanbul
I146540,242,Shoes,5,3000.85,Credit Card,15/03/2021,Metrocity
I180137,442,Toys,1,35.84,Cash,10/10/2022,Kanyon
I337834,693,Shoes,4,2400.68,Debit Card,7/10/2022,Kanyon
I278977,547,Clothing,1,300.08,Debit Card,3/4/2022,Metropol AVM
I942109,2119,Cosmetics,3,121.98,Debit Card,5/4/2022,Kanyon
I222750,666,Cosmetics,3,121.98,Debit Card,18/01/2022,Kanyon
I113714,995,Cosmetics,1,40.66,Credit Card,31/12/2021,Metropol AVM
I218710,391,Clothing,5,1500.4,Cash,27/04/2022,Metropol AVM
I629505,165,Souvenir,5,58.65,Credit Card,9/2/2022,Viaport Outlet
I236529,477,Food & Beverage,3,15.69,Credit Card,25/10/2021,Istinye Park
I561458,103,Shoes,5,3000.85,Cash,8/1/2023,Mall of Istanbul
I200802,1674,Clothing,1,300.08,Credit Card,24/11/2021,Zorlu Center
I489274,762,Clothing,4,1200.32,Cash,20/12/2021,Kanyon
I205743,294,Books,3,45.45,Debit Card,23/05/2021,Kanyon
I340188,2227,Cosmetics,1,40.66,Credit Card,21/01/2023,Cevahir AVM
I209877,163,Clothing,1,300.08,Debit Card,3/6/2021,Kanyon
I164982,1039,Clothing,2,600.16,Credit Card,5/4/2021,Forum Istanbul
I833499,2721,Clothing,2,600.16,Debit Card,7/9/2022,Istinye Park
I965595,551,Food & Beverage,1,5.23,Cash,6/4/2022,Metrocity
I125117,477,Shoes,2,1200.34,Debit Card,27/05/2021,Kanyon
I165575,166,Clothing,4,1200.32,Debit Card,25/10/2021,Metropol AVM
I223839,1024,Shoes,3,1800.51,Cash,8/5/2021,Metrocity
I280161,81,Cosmetics,2,81.32,Credit Card,14/09/2021,Cevahir AVM
I325785,3049,Clothing,3,900.24,Credit Card,6/9/2021,Viaport Outlet
I166534,432,Cosmetics,2,81.32,Debit Card,24/02/2023,Forum Istanbul
I262306,1291,Cosmetics,4,162.64,Cash,28/03/2022,Kanyon
I324402,2719,Shoes,2,1200.34,Cash,5/5/2022,Kanyon
I858019,98,Books,5,75.75,Credit Card,29/04/2022,Mall of Istanbul
I146682,103,Food & Beverage,3,15.69,Credit Card,24/12/2022,Mall of Istanbul
I298921,359,Food & Beverage,3,15.69,Credit Card,3/11/2022,Mall of Istanbul
I121107,898,Toys,3,107.52,Credit Card,15/08/2021,Metrocity
I277179,413,Clothing,4,1200.32,Cash,27/03/2022,Zorlu Center
I189213,1455,Cosmetics,1,40.66,Credit Card,23/05/2021,Metrocity
I770372,5145,Cosmetics,4,162.64,Cash,19/07/2022,Metrocity
I106177,686,Shoes,2,1200.34,Cash,14/08/2022,Zorlu Center
